"Bs_1,2-Dichlorobenzene","Mean_fit_1,2-Dichlorobenzene",Bs_Ethylbenzene,Mean_fit_Ethylbenzene,Bs_Isobutylbenzene,Mean_fit_Isobutylbenzene,Bs_n-Butylbenzene,Mean_fit_n-Butylbenzene,Bs_p-Xylene,Mean_fit_p-Xylene,Bs_Toluene,Mean_fit_Toluene,"Bs_1,2-Benzenedithiol","Mean_fit_1,2-Benzenedithiol",Bs_Thianaphthene,Mean_fit_Thianaphthene,Bs_Benzofuran,Mean_fit_Benzofuran,Bs_Benzene,Mean_fit_Benzene,Bs_m-xylene,Mean_fit_m-xylene,Bs_1-Methylpyrrole,Mean_fit_1-Methylpyrrole,"Bs_Thieno[2,3-c]pyridine","Mean_fit_Thieno[2,3-c]pyridine",Bs_Indene,Mean_fit_Indene,Bs_n-Methylaniline,Mean_fit_n-Methylaniline,Bs_o-xylene,Mean_fit_o-xylene,Bs_2-Fluorobenzaldehyde,Mean_fit_2-Fluorobenzaldehyde,Bs_Indole,Mean_fit_Indole,Bs_Phenol,Mean_fit_Phenol
-14.740130434782609,4.780216111597473e-12,-20.986439463596227,4.364141418121517e-05,-14.165849498327757,0.014371928165372827,-14.064849498327758,0.0007802249850579829,-12.842849498327757,0.0033852183122260377,-21.374829918450004,1.8363284753469064e-14,-18.595170568561873,7.908074419184529e-51,-18.623849498327758,0.00014927899995158486,-25.883428093645488,1.2319649519214435e-07,-19.224224870701033,2.1100284810698387e-06,-12.69577591973244,0.0009388183668892345,-15.96684949832776,7.553752837972702e-10,-17.501605351170568,0.012461549009941038,-16.051849498327762,8.725233528014124e-22,-20.10384949832776,0.004770214967450108,-13.146849498327759,0.00483771139694389,-15.639849498327761,0.011510325820050484,-20.587849498327756,0.0010417718971942756,-18.708133779264212,0.00013612809795477117
-14.634739130434783,8.155630350632973e-12,-20.842540296606458,4.910137725943465e-05,-14.060454849498326,0.015345582594235012,-13.959454849498327,0.0008728321773944305,-12.737454849498326,0.003817187739298779,-21.230930751460235,2.569406986149139e-14,-18.46535117056856,4.714219813562384e-50,-18.518454849498326,0.00016764557227215966,-25.73952842809365,1.4455561604817171e-07,-19.080325703711264,2.46412379024487e-06,-12.589832775919731,0.0010569729062299051,-15.861454849498328,1.073682333591772e-09,-17.39448160535117,0.013846631050027933,-15.946454849498329,1.864677126518363e-21,-19.99845484949833,0.005147409182373434,-13.041454849498328,0.005198825011562857,-15.53445484949833,0.012396503841181513,-20.482454849498325,0.0011478890613809461,-18.595040133779264,0.0001540385232598995
-14.529347826086957,1.3914497768131014e-11,-20.69864112961669,5.5244396796784396e-05,-13.955060200668894,0.01638410266090051,-13.854060200668895,0.000976420448043223,-12.632060200668894,0.004304040402032406,-21.087031584470466,3.5951368990369934e-14,-18.33553177257525,2.810275583227832e-49,-18.413060200668895,0.00018827145407123013,-25.595628762541807,1.6961786145858835e-07,-18.9364265367215,2.8776415803461627e-06,-12.483889632107022,0.0011899800169915629,-15.756060200668896,1.5261205629039907e-09,-17.287357859531774,0.015383264698236695,-15.841060200668897,3.985017449672924e-21,-19.8930602006689,0.005554262742567825,-12.936060200668896,0.005586742823914622,-15.429060200668898,0.013349987125498527,-20.377060200668893,0.0012648018661150738,-18.481946488294312,0.000174305019190208
-14.42395652173913,2.3739826330347312e-11,-20.55474196262692,6.215591500909553e-05,-13.849665551839463,0.017491656584274748,-13.748665551839464,0.0010922891994219054,-12.526665551839463,0.004852684863807151,-20.943132417480697,5.030347232840834e-14,-18.20571237458194,1.6752822664242675e-48,-18.307665551839463,0.00021143445647071781,-25.451729096989972,1.9902525814829803e-07,-18.79252736973173,3.3605537688787896e-06,-12.377946488294313,0.0013397019988809413,-15.650665551839465,2.169211413103019e-09,-17.180234113712373,0.01708747187128546,-15.735665551839466,8.516414905484818e-21,-19.787665551839467,0.005993080470999464,-12.830665551839465,0.006003431004567511,-15.323665551839467,0.014375740536442451,-20.27166555183946,0.0013936056573873815,-18.368852842809364,0.00019723740560448772
-14.318565217391305,4.0503032418599397e-11,-20.410842795637155,6.99320592467359e-05,-13.744270903010031,0.018672659074668294,-13.643270903010032,0.0012218909148741027,-12.421270903010031,0.005470881840136971,-20.799233250490932,7.038506180314647e-14,-18.075892976588626,9.986816556161564e-48,-18.20227090301003,0.0002374465220109561,-25.30782943143813,2.3353114370393908e-07,-18.64862820274196,3.924505676955478e-06,-12.272003344481604,0.0015082333907500023,-15.545270903010033,3.0832938549149715e-09,-17.073110367892976,0.01897683779981413,-15.630270903010034,1.8200503199381837e-20,-19.682270903010036,0.006466341812888413,-12.725270903010033,0.0064509963299677195,-15.218270903010035,0.015479071780714563,-20.16627090301003,0.001535506290259585,-18.255759197324416,0.00022318621091632903
-14.213173913043478,6.910310177735411e-11,-20.26694362864739,7.868097753469276e-05,-13.6388762541806,0.019931782911459955,-13.5378762541806,0.0013668490223237015,-12.3158762541806,0.006167344572472983,-20.655334083501167,9.84833987739446e-14,-17.946073578595318,5.953414951338036e-47,-18.0968762541806,0.0002666579103991095,-25.16392976588629,2.740194649704716e-07,-18.504729035752195,4.583096837630217e-06,-12.166060200668895,0.0016979295934263833,-15.439876254180602,4.382560839699539e-09,-16.96598662207358,0.02107063303948019,-15.524876254180603,3.889645119302092e-20,-19.576876254180604,0.006976713328588675,-12.619876254180602,0.006931695677135285,-15.112876254180604,0.01666565133938527,-20.0608762541806,0.001691831143933195,-18.142665551839464,0.00025254801190562786
-14.107782608695652,1.1789830020139604e-10,-20.12304446165762,8.852434085387972e-05,-13.53348160535117,0.021273970625873394,-13.432481605351171,0.0015289777995681159,-12.21048160535117,0.006951849732952914,-20.511434916511398,1.3779883949230458e-13,-17.816254180602005,3.54899375426596e-46,-17.991481605351172,0.000299461895601286,-25.020030100334452,3.2152742227312404e-07,-18.36082986876243,5.352208922755949e-06,-12.060117056856186,0.0019114389295168974,-15.334481605351172,6.229325003367793e-09,-16.85886287625418,0.02338993760910091,-15.419481605351171,8.312593881813413e-20,-19.471481605351173,0.007527061957874388,-12.514481605351172,0.007447946071853843,-15.007481605351172,0.017941532940362645,-19.95548160535117,0.0018640412059872601,-18.029571906354512,0.0002857714714213399
-14.002391304347826,2.0114884617892528e-10,-19.979145294667852,9.959903293104655e-05,-13.428086956521739,0.022704446213096904,-13.32708695652174,0.0017103045436895783,-12.105086956521738,0.007835359603715819,-20.36753574952163,1.9280935062985877e-13,-17.686434782608693,2.115652406353429e-45,-17.88608695652174,0.0003363000362277382,-24.87613043478261,3.772720395364436e-07,-18.21693070177266,6.250388693578183e-06,-11.954173913043478,0.0021517385284543816,-15.22908695652174,8.854295784299003e-09,-16.751739130434782,0.02595776517764186,-15.31408695652174,1.7764915544881399e-19,-19.36608695652174,0.00812046908224281,-12.40908695652174,0.008002335308426567,-14.90208695652174,0.019313174471568217,-19.85008695652174,0.0020537443233569785,-17.916478260869564,0.00032336416447367077
-13.897,3.431844076430138e-10,-19.835246127678086,0.0001120590508778636,-13.322692307692307,0.024228726784050057,-13.221692307692308,0.001913094248524109,-11.999692307692307,0.008830156216838534,-20.223636582531864,2.697805426175791e-13,-17.556615384615384,1.2611983605574336e-44,-17.78069230769231,0.0003776680885299764,-24.732230769230775,4.426813409385152e-07,-18.073031534782892,7.2992952061602725e-06,-11.848230769230769,0.0024221744622283134,-15.123692307692309,1.2585401099918644e-08,-16.644615384615385,0.028799184589218096,-15.208692307692308,3.796555308773479e-19,-19.26069230769231,0.008760245408703038,-12.303692307692309,0.008597633157076507,-14.79669230769231,0.02078745920812176,-19.744692307692308,0.0022627097251667837,-17.803384615384616,0.00036590029474848967
-13.791608695652174,5.855143585199147e-10,-19.691346960688318,0.00012607764290823245,-13.217297658862876,0.02585263405157723,-13.116297658862877,0.0021398770569193014,-11.894297658862875,0.009949988039455102,-20.079737415542095,3.774793127889027e-13,-17.426795986622075,7.518348949459046e-44,-17.675297658862878,0.0004241226395389754,-24.588331103678932,5.194309327391091e-07,-17.929132367793123,8.524222050856785e-06,-11.74228762541806,0.0027265065960467762,-15.018297658862878,1.788875416582228e-08,-16.537491638795984,0.031941435266363345,-15.103297658862877,8.113650850836295e-19,-19.155297658862878,0.009449946694377348,-12.198297658862877,0.00923680317247518,-14.691297658862878,0.02237171719692735,-19.639297658862876,0.0024928839303425794,-17.690290969899664,0.00041402941652469294
-13.686217391304348,9.989587415374008e-10,-19.547447793698552,0.00014184971260429663,-13.111903010033444,0.027582305528631168,-13.010903010033445,0.0023934787784978986,-11.788903010033444,0.011210229629688623,-19.93583824855233,5.281723811548532e-13,-17.29697658862876,4.481893784008186e-43,-17.569903010033446,0.0004762885470111966,-24.444431438127094,6.094869273776561e-07,-17.785233200803358,9.954707212606183e-06,-11.63634448160535,0.003068958658054635,-14.912903010033446,2.5426883287187996e-08,-16.430367892976587,0.035414032157798925,-14.997903010033445,1.7339752690325912e-18,-19.049903010033447,0.010193390325924527,-12.092903010033446,0.009923015113588056,-14.585903010033446,0.024073746607923538,-19.533903010033445,0.0027464081609331705,-17.577197324414715,0.0004684862914935493
-13.580826086956522,1.7043451667440449e-09,-19.403548626708783,0.00015959452283794505,-13.006508361204013,0.02942420529702201,-12.905508361204014,0.0026770547886034285,-11.683508361204012,0.01262805445611378,-19.79193908156256,7.390234504606603e-13,-17.16715719063545,2.6717796721279507e-42,-17.464508361204015,0.0005348672830065933,-24.300531772575255,7.151563093968731e-07,-17.641334033813592,1.1625245249207554e-05,-11.530401337792641,0.0034542740723515902,-14.807508361204015,3.6141499047587644e-08,-16.32324414715719,0.03924885489285325,-14.892508361204014,3.705693391165289e-18,-18.944508361204015,0.010994672761103812,-11.987508361204014,0.010659657980918518,-14.480508361204015,0.025901834822560674,-19.428508361204013,0.0030256373901690987,-17.464103678929767,0.0005301020262371382
-13.475434782608694,2.9078202383879017e-09,-19.259649459719014,0.00017955873653233408,-12.901113712374581,0.03138513418448798,-12.800113712374582,0.002994127649704477,-11.57811371237458,0.014222620746562054,-19.64803991457279,1.0340481248499939e-12,-17.03733779264214,1.5927210595366498e-41,-17.359113712374583,0.0006006462891984617,-24.156632107023412,8.391460333706611e-07,-17.497434866823824,1.3576118948618035e-05,-11.424458193979932,0.003887778138749168,-14.702113712374583,5.137113867854146e-08,-16.21612040133779,0.04348021467180094,-14.787113712374582,7.919469068891317e-18,-18.839113712374584,0.011858187831511314,-11.882113712374583,0.011450353672188185,-14.375113712374583,0.02786477898647439,-19.32311371237458,0.0033331611623417874,-17.351010033444815,0.0005998166543023857
-13.370043478260868,4.961095144680037e-09,-19.11575029272925,0.00020201983601882497,-12.79571906354515,0.03347223916516061,-12.69471906354515,0.003348628822300787,-11.47271906354515,0.016015269787313196,-19.504140747583026,1.4468492492885698e-12,-16.90751839464883,9.494646583156337e-41,-17.25371906354515,0.000674509464512617,-24.012732441471577,9.84632367682469e-07,-17.353535699834055,1.585437050273063e-05,-11.318515050167223,0.00437544717938023,-14.596719063545152,7.301838445381418e-08,-16.108996655518396,0.0481448911701433,-14.68171906354515,1.6924765141835867e-17,-18.733719063545152,0.012788645895389156,-11.776719063545151,0.012298971251371268,-14.269719063545152,0.029971905704555307,-19.21771906354515,0.0036718263294188602,-17.237916387959864,0.0006786933471003331
-13.264652173913042,8.464231961095512e-09,-18.971851125739484,0.0002272899678658436,-12.690324414715718,0.03569302177395017,-12.589324414715719,0.0037449448576510926,-11.367324414715718,0.01802973550310314,-19.36024158059326,2.0244442205919955e-12,-16.777698996655516,5.660018946774603e-40,-17.14832441471572,0.0007574489195204996,-23.868832775919735,1.1553422604399563e-06,-17.209636532844286,1.8514935592963226e-05,-11.212571906354514,0.004923985304283141,-14.49132441471572,1.0378754601826563e-07,-16.001872909698996,0.05328213038851817,-14.57632441471572,3.617006046926902e-17,-18.62832441471572,0.01379109381715427,-11.67132441471572,0.013209641818650442,-14.16432441471572,0.03223308950245599,-19.11232441471572,0.004044761856693513,-17.124822742474915,0.000767934460468025
-13.159260869565216,1.4441009580482814e-08,-18.827951958749715,0.0002557202657906855,-12.584929765886287,0.038055345299016094,-12.483929765886288,0.004187968488542732,-11.261929765886286,0.020292363379773904,-19.216342413603492,2.832620194745661e-12,-16.647879598662207,3.374092357969195e-39,-17.04292976588629,0.0008505781472774245,-23.724933110367896,1.3556488117428863e-06,-17.06573736585452,2.162196770264094e-05,-11.106628762541805,0.005540909472590515,-14.385929765886289,1.475224992911395e-07,-15.894749163879599,0.05893359297904279,-14.470929765886288,7.729934586310347e-17,-18.52292976588629,0.014870935735613891,-11.565929765886288,0.01418677396011262,-14.058929765886289,0.03465876961890989,-19.006929765886287,0.004455405856405544,-17.011729096989967,0.0008688996488589943
-13.05386956521739,2.4638119298007115e-08,-18.684052791759946,0.0002877057106826971,-12.479535117056855,0.04056744048841255,-12.378535117056856,0.0046831550556727134,-11.156535117056855,0.022832335808808803,-19.072443246613723,3.963427140181727e-12,-16.518060200668895,2.0113888923629789e-38,-16.937535117056857,0.0009551467771129913,-23.581033444816057,1.5906832978285292e-06,-16.921838198864755,2.5250384546240554e-05,-11.000685618729095,0.006234643539264211,-14.280535117056857,2.096868866347063e-07,-15.7876254180602,0.06514324118632675,-14.365535117056856,1.6519709376600023e-16,-18.417535117056858,0.016033954565394477,-11.460535117056857,0.015235069745668583,-13.953535117056857,0.037259964628078054,-18.901535117056856,0.004907535013802019,-16.898635451505015,0.0009831263069841646
-12.948478260869564,4.203562879650334e-08,-18.540153624770177,0.0003236905939428879,-12.374140468227424,0.04323790947738911,-12.273140468227425,0.0052365847244756755,-11.051140468227423,0.025681899697496992,-18.928544079623954,5.545662183959874e-12,-16.388240802675583,1.1990440234292382e-37,-16.832140468227426,0.0010725570963518694,-23.437133779264215,1.8664666165506403e-06,-16.777939031874986,2.9487673845219743e-05,-10.894742474916386,0.007014621974674808,-14.175140468227426,2.9804666736297583e-07,-15.680501672240801,0.07195715124757512,-14.260140468227425,3.530441232589883e-16,-18.312140468227426,0.017286334155548665,-11.355140468227425,0.01635954123156261,-13.848140468227426,0.04004828432067512,-18.796140468227424,0.005405296574070691,-16.785541806020067,0.0011123526295073148
-12.843086956521738,7.171789556004159e-08,-18.39625445778041,0.0003641746583642497,-12.268745819397992,0.04607572761193392,-12.167745819397993,0.005855030958439977,-10.945745819397992,0.028876590659894855,-18.78464491263419,7.759539401340611e-12,-16.258421404682274,7.1478299178250765e-37,-16.726745819397994,0.0012043825451673908,-23.29323411371238,2.190063521057225e-06,-16.634039864885217,3.443600191152555e-05,-10.788799331103679,0.007891403919662967,-14.069745819397994,4.2364028597257125e-07,-15.573377926421404,0.07942323702454265,-14.154745819397993,7.544936180551588e-16,-18.206745819397995,0.018634682005233747,-11.249745819397994,0.01756552740971958,-13.742745819397994,0.04303593819727298,-18.690745819397993,0.005953243060414176,-16.67244816053512,0.0012585436132902428
-12.737695652173912,1.2235945037619347e-07,-18.252355290790646,0.0004097199997297731,-12.16335117056856,0.049090242812336225,-12.062351170568562,0.006546035717580311,-10.84035117056856,0.032455446243630934,-18.640745745644423,1.0857215914639608e-11,-16.12860200668896,4.2610172383859816e-36,-16.621351170568563,0.0013523884118307205,-23.149334448160538,2.5697635921484984e-06,-16.49014069789545,4.021467577101617e-05,-10.68285618729097,0.00887679818440062,-13.964351170568563,6.021576553381216e-07,-15.466254180602006,0.08759086995105317,-14.049351170568562,1.6124347699971932e-15,-18.101351170568563,0.020086052408366098,-11.144351170568562,0.01885871152983188,-13.637351170568563,0.04623573984763252,-18.58535117056856,0.006556369892547001,-16.559354515050167,0.0014239203638329373
-12.632304347826086,2.087600931966912e-07,-18.108456123800877,0.00046095882228964607,-12.05795652173913,0.05229117208829098,-11.95695652173913,0.007317991841604721,-10.734956521739129,0.03646119842369781,-18.496846578654655,1.519151219163771e-11,-15.99878260869565,2.540109112073946e-35,-16.51595652173913,0.001518554979574457,-23.0054347826087,3.015293584554019e-06,-16.346241530905683,4.6963018042267235e-05,-10.57691304347826,0.009983999705859005,-13.858956521739131,8.559002215137624e-07,-15.359130434782609,0.09651038027320107,-13.94395652173913,3.445948150227835e-15,-17.99595652173913,0.02164796986682353,-11.03895652173913,0.02024513870127533,-13.531956521739131,0.049661106407218256,-18.47995652173913,0.00722015607024839,-16.446260869565215,0.00161099310806515
-12.52691304347826,3.561700687496319e-07,-17.96455695681111,0.0005186021524012532,-11.952561872909698,0.055688594784985064,-11.851561872909699,0.008180233052452367,-10.629561872909697,0.04094043298731748,-18.352947411664886,2.1256097740222344e-11,-15.86896321070234,1.5142286313972233e-34,-16.4105618729097,0.0017051034021669856,-22.86153511705686,3.538066585788058e-06,-16.202342363915918,5.484372368202731e-05,-10.470969899665551,0.011227737834224507,-13.7535618729097,1.216566964422129e-06,-15.25200668896321,0.10623242527283189,-13.838561872909699,7.364365290931654e-15,-17.8905618729097,0.023328452574659923,-10.9335618729097,0.02173123366041839,-13.4265618729097,0.05332605219766998,-18.374561872909698,0.007950608077274454,-16.333167224080267,0.0018225983595435652
-12.421521739130434,6.076693237970482e-07,-17.82065778982134,0.0005834496269883099,-11.847167224080266,0.059292942108466584,-11.746167224080267,0.009143131965365809,-10.524167224080266,0.04594370044652964,-18.209048244675117,2.9741719286477755e-11,-15.73914381270903,9.026731714965503e-34,-16.305167224080268,0.0019145246130695198,-22.717635451505018,4.151474368873097e-06,-16.05844319692615,6.404677924996341e-05,-10.365026755852842,0.012624436608823121,-13.648167224080268,1.7292143602538082e-06,-15.144882943143813,0.11680721196674888,-13.733167224080267,1.573844810598577e-14,-17.78516722408027,0.02513603573348469,-10.828167224080268,0.023323818564401397,-13.321167224080268,0.05724517557390564,-18.269167224080267,0.008754307145703454,-16.22007357859532,0.0020619407293124264
-12.316130434782607,1.036757363703862e-06,-17.676758622831574,0.0006564004872181041,-11.741772575250835,0.06311498244934657,-11.640772575250836,0.010218206425460357,-10.418772575250834,0.05152555978465331,-18.06514907768535,4.161487573698858e-11,-15.609324414715719,5.38108207469161e-33,-16.199772575250837,0.002149611602631375,-22.573735785953183,4.871230426171115e-06,-15.914544029936382,7.479403880296879e-05,-10.259083612040133,0.014192386891718577,-13.542772575250837,2.4578849707441296e-06,-15.037759197324414,0.1282835649483531,-13.627772575250836,3.3634772176472075e-14,-17.679772575250837,0.027079794411237146,-10.722772575250836,0.025030130644768885,-13.215772575250837,0.06143363791924837,-18.163772575250835,0.009638459998201286,-16.106979933110367,0.0023326399259635407
-12.210739130434781,1.7688329218368802e-06,-17.53285945584181,0.0007384659230331051,-11.636377926421403,0.0671658019976586,-11.535377926421404,0.011418234380529907,-10.313377926421403,0.05774453275689813,-17.921249910695586,5.82279008794278e-11,-15.479505016722406,3.2078104466715994e-32,-16.094377926421405,0.0024134954289895937,-22.42983612040134,5.715772469103599e-06,-15.770644862946613,8.734456621729733e-05,-10.153140468227424,0.015951929831572946,-13.437377926421405,3.4936077407725097e-06,-14.930635451505015,0.14070783485973823,-13.522377926421404,7.18811595491996e-14,-17.574377926421406,0.02916936560268612,-10.617377926421405,0.026857839523206903,-13.110377926421405,0.06590713365470813,-18.058377926421404,0.010610953154031025,-15.993886287625418,0.002638783541347017
-12.105347826086955,3.0178404297312937e-06,-17.38896028885204,0.0008307829310330607,-11.530983277591972,0.07145678011984692,-11.429983277591973,0.012757377351765192,-10.207983277591971,0.0646629427814063,-17.777350743705817,8.147299206731588e-11,-15.349685618729096,1.9122636895228689e-31,-15.988983277591974,0.002709685360875155,-22.2859364548495,6.706734700832378e-06,-15.626745695956846,0.00010200087201923587,-10.047197324414714,0.017925650607565118,-13.331983277591974,4.965769295456121e-06,-14.823511705685618,0.15412264967923714,-13.416983277591973,1.5361784141209537e-13,-17.468983277591974,0.03141496908981055,-10.511983277591973,0.02881506395686019,-13.004983277591974,0.07068185006323245,-17.952983277591972,0.011680410841868057,-15.880792642140468,0.0029849862732231965
-11.99995652173913,5.148792016846665e-06,-17.24506112186227,0.0009346298668149868,-11.42558862876254,0.07599955895293449,-11.324588628762541,0.014251312361676883,-10.10258862876254,0.07234660892352596,-17.63345157671605,1.1399772851307659e-10,-15.219866220735785,1.13995277434857e-30,-15.883588628762542,0.0030421135839296567,-22.142036789297663,7.869501954905482e-06,-15.482846528967078,0.00011911619410345174,-9.941254180602005,0.020138580725606627,-13.226588628762542,7.058276494736343e-06,-14.71638795986622,0.1685655197154804,-13.311588628762541,3.282980039290734e-13,-17.363588628762542,0.03382742663357171,-10.406588628762542,0.030910387742112536,-12.899588628762542,0.07577441567908888,-17.84758862876254,0.012856256506270205,-15.767698996655518,0.003376456291827616
-11.894565217391303,8.784433756581538e-06,-17.101161954872506,0.0010514438933666454,-11.320193979933109,0.08080600666272032,-11.21919397993311,0.01591737191052074,-9.997193979933108,0.08086436245578003,-17.489552409726283,1.5950662638282521e-10,-15.090046822742474,6.795570793216492e-30,-15.77819397993311,0.0034151849357384103,-21.99813712374582,9.233859888040214e-06,-15.338947361977311,0.00013910299651974327,-9.835311036789296,0.022618406275992212,-13.12119397993311,1.0032528734917736e-05,-14.609264214046823,0.18406731789295755,-13.20619397993311,7.016084745954926e-13,-17.25819397993311,0.03641817895541809,-10.30119397993311,0.03315287446319376,-12.79419397993311,0.0812018359621004,-17.74219397993311,0.014148777822276842,-15.654605351170568,0.0038190695122828633
-11.789173913043477,1.4987219928640985e-05,-16.957262787882737,0.0011828405495913658,-11.214799331103677,0.08588817381437734,-11.113799331103678,0.017774691244715896,-9.891799331103677,0.09028735146547937,-17.345653242736514,2.231830773421918e-10,-14.960227424749164,4.0510259235964067e-29,-15.672799331103679,0.0038338321676588136,-21.854237458193982,1.0834757873088088e-05,-15.195048194987542,0.00016244288937578268,-9.729367892976587,0.025395678479684033,-13.015799331103679,1.4260068551301146e-05,-14.502140468227424,0.2006506693545744,-13.10079933110368,1.4994134771844305e-12,-17.15279933110368,0.039199299887310524,-10.195799331103679,0.03555208072549093,-12.68879933110368,0.08698141497259865,-17.636799331103678,0.015569195040978288,-15.541511705685618,0.0043194525868450245
-11.683782608695651,2.5569750267366634e-05,-16.81336362089297,0.0013306356876197478,-11.109404682274246,0.09125824231726973,-11.008404682274247,0.019844361717029305,-9.786404682274245,0.10068809862401192,-17.20175407574675,3.122797286873577e-10,-14.830408026755851,2.4149275363347185e-28,-15.567404682274248,0.004303577262401433,-21.710337792642143,1.2713204121479686e-05,-15.051149027997777,0.0001896982064826992,-9.62342474916388,0.028504021515271986,-12.910404682274248,2.026898683351997e-05,-14.395016722408027,0.21832829806993917,-12.995404682274248,3.204409377832125e-12,-17.047404682274248,0.042183506983508194,-10.090404682274247,0.03811806746305539,-12.58340468227425,0.09313066179284948,-17.531404682274246,0.017129732374520725,-15.428418060200668,0.00488507547712778
-11.578391304347825,4.362431767133464e-05,-16.669464453903203,0.0014968700543133713,-11.004010033444814,0.09692846643356896,-10.903010033444815,0.02214958848082984,-9.681010033444814,0.11213927931170287,-17.05785490875698,4.369445484258767e-10,-14.70058862876254,1.4396044645821933e-27,-15.462010033444816,0.004830599363514811,-21.566438127090304,1.4917315946546625e-05,-14.907249861008008,0.0002215255164049055,-9.51748160535117,0.031980330997179916,-12.805010033444816,2.8809874617614872e-05,-14.287892976588628,0.23710139217144652,-12.890010033444817,6.848170712724325e-12,-16.942010033444816,0.0453841677965279,-9.985010033444816,0.0408614088557065,-12.478010033444818,0.09966718051218043,-17.426010033444815,0.018843691988018624,-15.315324414715718,0.005524354502689195
-11.472999999999999,7.442610159610377e-05,-16.525565286913437,0.0016838368213248664,-10.898615384615383,0.1029111053848208,-10.797615384615384,0.02471585007030975,-9.575615384615382,0.12471219270771064,-16.913955741767214,6.113766628148079e-10,-14.57076923076923,8.581876612291514e-27,-15.356615384615385,0.005421809894211828,-21.422538461538466,1.750355204616593e-05,-14.763350694018243,0.0002586913879157829,-9.411538461538461,0.03586495453975757,-12.699615384615385,4.0949549925818415e-05,-14.18076923076923,0.25695806294820506,-12.784615384615385,1.4635284253895333e-11,-16.836615384615385,0.048815300924689886,-9.879615384615384,0.0437931983337017,-12.372615384615386,0.10660854271443657,-17.320615384615383,0.02072552999401574,-15.202230769230768,0.006246766783389558
-11.367608695652173,0.00012697331266824658,-16.38166611992367,0.0018941123992321028,-10.793220735785953,0.10921834715457389,-10.692220735785954,0.027571056575435186,-9.470220735785952,0.13847490814901914,-16.770056574777445,8.554436144245782e-10,-14.44094983277592,5.1158917605865175e-26,-15.251220735785955,0.006084935455471804,-21.278638795986623,2.053815833604027e-05,-14.619451527028474,0.0003020907834762155,-9.305595317725752,0.04020184357370985,-12.594220735785955,5.8204247101960184e-05,-14.073645484949832,0.27787198330938584,-12.679220735785954,3.127719126400254e-11,-16.731220735785953,0.05249157084109153,-9.774220735785955,0.04692505108773773,-12.267220735785955,0.11397214158624672,-17.215220735785955,0.022790933637961128,-15.089137123745818,0.007062976991814504
